Time,Frequency,GTR_Amplitude,HyperTwist_Amplitude,Difference
-0.778,144.62548214882915,0.00000000000000000000029040487587262403,-0.00000000000000000000219269704309939,-0.0000000000000000000024831019189720142
-0.777,144.65599707348943,-0.0000000000000000000014909737443947788,-0.0000000000000000000004660197603077603,0.0000000000000000000010249539840870184
-0.776,144.6865356190064,-0.00000000000000000000245287238265349,0.0000000000000000000016151023535608397,0.00000000000000000000406797473621433
-0.775,144.71709781697993,-0.0000000000000000000020645876764945576,0.0000000000000000000025171617529527486,0.000000000000000000004581749429447306
-0.774,144.74768369906985,-0.0000000000000000000005384098551966411,0.0000000000000000000018820087017613427,0.0000000000000000000024204185569579838
-0.773,144.77829329699645,0.0000000000000000000012855160676110544,0.00000000000000000000042265391867030746,-0.0000000000000000000008628621489407468
-0.772,144.80892664254023,0.000000000000000000002401145102823449,-0.0000000000000000000011719192975513792,-0.000000000000000000003573064400374828
-0.771,144.83958376754234,0.0000000000000000000021915972170101993,-0.000000000000000000002345425498321305,-0.000000000000000000004537022715331504
-0.77,144.8702647039046,0.0000000000000000000007710096420500533,-0.000000000000000000002291154528884827,-0.00000000000000000000306216417093488
-0.769,144.90096948358973,-0.0000000000000000000010766750068419274,-0.00000000000000000000067570860982438905,0.00000000000000000000040096639701753835
